epi_week,date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,recovered,suspects,tests,tests_per_100k_inhabitants,vaccinated,vaccinated_per_100_inhabitants,vaccinated_second,vaccinated_second_per_100_inhabitants,vaccinated_single,vaccinated_single_per_100_inhabitants,vaccinated_third,vaccinated_third_per_100_inhabitants,codigo_uf,uf,nome,latitude,longitude,regiao,populacao,obitos_por_100k,media_movel_obitos
124,2021-06-19,Brazil,AC,TOTAL,1,1729,125,84812,1729,84812,196.04619,9616.58172,0.02039,79110.0,12255.0,226561.0,25689.08139,188085.0,21.3264,66241.0,7.51087,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14408333.333333334,3.142857142857143
125,2021-06-20,Brazil,AC,TOTAL,1,1730,37,84849,1730,84849,196.15958,9620.77704,0.02039,79110.0,12255.0,226561.0,25689.08139,194907.0,22.09993,66349.0,7.52312,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14416666.666666666,2.5714285714285716
125,2021-06-21,Brazil,AC,TOTAL,2,1732,69,84918,1732,84918,196.38636,9628.60075,0.0204,79110.0,12255.0,226561.0,25689.08139,194907.0,22.09993,66349.0,7.52312,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14433333.333333334,1.8571428571428572
125,2021-06-22,Brazil,AC,TOTAL,2,1734,19,84937,1734,84937,196.61313,9630.7551,0.02042,79292.0,12255.0,228255.0,25881.15904,207722.0,23.55298,66983.0,7.595,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14450000.0,1.8571428571428572
125,2021-06-23,Brazil,AC,TOTAL,0,1734,106,85043,1734,85043,196.61313,9642.77413,0.02039,79292.0,12255.0,228255.0,25881.15904,218956.0,24.82677,67506.0,7.65431,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14450000.0,1.5714285714285714
125,2021-06-24,Brazil,AC,TOTAL,1,1735,85,85128,1735,85128,196.72652,9652.41203,0.02038,79292.0,12255.0,228255.0,25881.15904,229278.0,25.99715,68187.0,7.73152,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14458333.333333334,1.4285714285714286
125,2021-06-25,Brazil,AC,TOTAL,1,1736,145,85273,1736,85273,196.8399,9668.85315,0.02036,79431.0,12255.0,229482.0,26020.28494,234857.0,26.62974,69046.0,7.82892,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14466666.666666666,1.1428571428571428
125,2021-06-26,Brazil,AC,TOTAL,0,1736,110,85383,1736,85383,196.8399,9681.32572,0.02033,79431.0,12255.0,229482.0,26020.28494,243734.0,27.63628,71948.0,8.15797,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14466666.666666666,1.0
126,2021-06-27,Brazil,AC,TOTAL,0,1736,80,85463,1736,85463,196.8399,9690.39668,0.02031,79431.0,12255.0,229482.0,26020.28494,245135.0,27.79513,72120.0,8.17747,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14466666.666666666,0.8571428571428571
126,2021-06-28,Brazil,AC,TOTAL,0,1736,33,85496,1736,85496,196.8399,9694.13846,0.02031,79431.0,12255.0,229482.0,26020.28494,245982.0,27.89117,72468.0,8.21693,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14466666.666666666,0.5714285714285714
126,2021-06-29,Brazil,AC,TOTAL,2,1738,30,85526,1738,85526,197.06668,9697.54007,0.02032,79431.0,12255.0,229482.0,26020.28494,251187.0,28.48135,74386.0,8.43441,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14483333.333333334,0.5714285714285714
126,2021-06-30,Brazil,AC,TOTAL,0,1738,30,85556,1738,85556,197.06668,9700.94168,0.02031,79431.0,12255.0,229482.0,26020.28494,259791.0,29.45693,79674.0,9.034,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14483333.333333334,0.5714285714285714
126,2021-07-01,Brazil,AC,TOTAL,3,1741,180,85736,1741,85736,197.40684,9721.35135,0.02031,82354.0,12255.0,230988.0,26191.04583,263380.0,29.86388,81934.0,9.29025,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14508333.333333334,0.8571428571428571
126,2021-07-02,Brazil,AC,TOTAL,1,1742,61,85797,1742,85797,197.52023,9728.26796,0.0203,82354.0,12255.0,230988.0,26191.04583,269602.0,30.56937,83480.0,9.46555,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14516666.666666666,0.8571428571428571
126,2021-07-03,Brazil,AC,TOTAL,4,1746,74,85871,1746,85871,197.97377,9736.6586,0.02033,82354.0,12255.0,230988.0,26191.04583,274860.0,31.16556,84894.0,9.62588,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14550000.0,1.4285714285714286
127,2021-07-04,Brazil,AC,TOTAL,6,1752,26,85897,1752,85897,198.6541,9739.60666,0.0204,82354.0,12255.0,230988.0,26191.04583,276386.0,31.33859,85545.0,9.69969,,,,,12,AC,Acre,-8.77,-70.55,Norte,12,14600000.0,2.2857142857142856
127,2021-07-05,Brazil,AC,TOTAL,5,1757,86,85983,1757,85983,199.22103,9749.35795,0.02043,82354.0,12255.0,230988.0,26191.04583,277725.0,31.49042,86422.0,9.79913,2244.0,0.25444,,,12,AC,Acre,-8.77,-70.55,Norte,12,14641666.666666666,3.0
127,2021-07-06,Brazil,AC,TOTAL,3,1760,14,85997,1760,85997,199.56119,9750.94536,0.02047,82497.0,12408.0,231921.0,26296.83593,287296.0,32.57564,88795.0,10.0682,2503.0,0.28381,,,12,AC,Acre,-8.77,-70.55,Norte,12,14666666.666666666,3.142857142857143
127,2021-07-07,Brazil,AC,TOTAL,1,1761,123,86120,1761,86120,199.67458,9764.89197,0.02045,82497.0,12408.0,231921.0,26296.83593,292875.0,33.20823,90213.0,10.22899,2553.0,0.28948,,,12,AC,Acre,-8.77,-70.55,Norte,12,14675000.0,3.2857142857142856
127,2021-07-08,Brazil,AC,TOTAL,0,1761,176,86296,1761,86296,199.67458,9784.84809,0.02041,82497.0,12408.0,231921.0,26296.83593,292875.0,33.20823,90213.0,10.22899,2553.0,0.28948,,,12,AC,Acre,-8.77,-70.55,Norte,12,14675000.0,2.857142857142857
127,2021-07-09,Brazil,AC,TOTAL,3,1764,104,86400,1764,86400,200.01474,9796.64034,0.02042,82497.0,12408.0,231921.0,26296.83593,301910.0,34.23268,93568.0,10.6094,6062.0,0.68735,,,12,AC,Acre,-8.77,-70.55,Norte,12,14700000.0,3.142857142857143
127,2021-07-10,Brazil,AC,TOTAL,2,1766,54,86454,1766,86454,200.24151,9802.76324,0.02043,82825.0,12408.0,233788.0,26508.52954,301910.0,34.23268,93568.0,10.6094,6062.0,0.68735,,,12,AC,Acre,-8.77,-70.55,Norte,12,14716666.666666666,2.857142857142857
128,2021-07-11,Brazil,AC,TOTAL,0,1766,13,86467,1766,86467,200.24151,9804.23727,0.02042,82825.0,12408.0,233788.0,26508.52954,301910.0,34.23268,93568.0,10.6094,6062.0,0.68735,,,12,AC,Acre,-8.77,-70.55,Norte,12,14716666.666666666,2.0
128,2021-07-12,Brazil,AC,TOTAL,1,1767,14,86481,1767,86481,200.3549,9805.82469,0.02043,82825.0,12408.0,234021.0,26534.94872,308052.0,34.9291,95184.0,10.79263,6386.0,0.72409,,,12,AC,Acre,-8.77,-70.55,Norte,12,14725000.0,1.4285714285714286
128,2021-07-13,Brazil,AC,TOTAL,3,1770,11,86492,1770,86492,200.69506,9807.07195,0.02046,82825.0,12408.0,234110.0,26545.04017,308052.0,34.9291,95184.0,10.79263,6386.0,0.72409,,,12,AC,Acre,-8.77,-70.55,Norte,12,14750000.0,1.4285714285714286
128,2021-07-14,Brazil,AC,TOTAL,1,1771,52,86544,1771,86544,200.80845,9812.96808,0.02046,82825.0,12408.0,234110.0,26545.04017,317349.0,35.98326,97368.0,11.04027,6724.0,0.76241,,,12,AC,Acre,-8.77,-70.55,Norte,12,14758333.333333334,1.4285714285714286
128,2021-07-15,Brazil,AC,TOTAL,3,1774,51,86595,1774,86595,201.14861,9818.75081,0.02049,82825.0,12408.0,234110.0,26545.04017,319643.0,36.24337,99417.0,11.2726,7044.0,0.7987,,,12,AC,Acre,-8.77,-70.55,Norte,12,14783333.333333334,1.8571428571428572
128,2021-07-16,Brazil,AC,TOTAL,2,1776,49,86644,1776,86644,201.37538,9824.30678,0.0205,82929.0,12408.0,234886.0,26633.02851,321564.0,36.46119,100732.0,11.4217,7638.0,0.86605,,,12,AC,Acre,-8.77,-70.55,Norte,12,14800000.0,1.7142857142857142
128,2021-07-17,Brazil,AC,TOTAL,0,1776,20,86664,1776,86664,201.37538,9826.57452,0.02049,82929.0,12408.0,234886.0,26633.02851,322776.0,36.59862,102187.0,11.58668,7833.0,0.88816,,,12,AC,Acre,-8.77,-70.55,Norte,12,14800000.0,1.4285714285714286
129,2021-07-18,Brazil,AC,TOTAL,1,1777,16,86680,1777,86680,201.48877,9828.38871,0.0205,82929.0,12408.0,234886.0,26633.02851,322949.0,36.61823,102329.0,11.60278,7899.0,0.89564,,,12,AC,Acre,-8.77,-70.55,Norte,12,14808333.333333334,1.5714285714285714
129,2021-07-19,Brazil,AC,TOTAL,2,1779,49,86729,1779,86729,201.71555,9833.94468,0.02051,82929.0,12408.0,234886.0,26633.02851,325651.0,36.9246,103143.0,11.69508,7942.0,0.90052,,,12,AC,Acre,-8.77,-70.55,Norte,12,14825000.0,1.7142857142857142
129,2021-07-20,Brazil,AC,TOTAL,1,1780,14,86743,1780,86743,201.82893,9835.5321,0.02052,82929.0,12408.0,234886.0,26633.02851,331546.0,37.59302,104778.0,11.88047,8508.0,0.9647,,,12,AC,Acre,-8.77,-70.55,Norte,12,14833333.333333334,1.4285714285714286
129,2021-07-21,Brazil,AC,TOTAL,11,1791,14,86757,1791,86757,203.07619,9837.11952,0.02064,82929.0,12408.0,234886.0,26633.02851,335204.0,38.00779,106711.0,12.09964,8604.0,0.97558,,,12,AC,Acre,-8.77,-70.55,Norte,12,14925000.0,2.857142857142857
129,2021-07-22,Brazil,AC,TOTAL,2,1793,87,86844,1793,86844,203.30296,9846.98419,0.02065,82929.0,12408.0,234886.0,26633.02851,338424.0,38.3729,108787.0,12.33504,8814.0,0.99939,,,12,AC,Acre,-8.77,-70.55,Norte,12,14941666.666666666,2.7142857142857144
129,2021-07-23,Brazil,AC,TOTAL,3,1796,11,86855,1796,86855,203.64313,9848.23145,0.02068,82929.0,12408.0,234886.0,26633.02851,342905.0,38.88098,110005.0,12.47314,8998.0,1.02026,,,12,AC,Acre,-8.77,-70.55,Norte,12,14966666.666666666,2.857142857142857
129,2021-07-24,Brazil,AC,TOTAL,0,1796,81,86936,1796,86936,203.64313,9857.4158,0.02066,83084.0,12408.0,237247.0,26900.73531,346323.0,39.26854,110236.0,12.49933,9013.0,1.02196,,,12,AC,Acre,-8.77,-70.55,Norte,12,14966666.666666666,2.857142857142857
130,2021-07-25,Brazil,AC,TOTAL,0,1796,16,86952,1796,86952,203.64313,9859.22999,0.02066,83084.0,12408.0,237247.0,26900.73531,348686.0,39.53647,110388.0,12.51657,9013.0,1.02196,,,12,AC,Acre,-8.77,-70.55,Norte,12,14966666.666666666,2.7142857142857144
130,2021-07-26,Brazil,AC,TOTAL,1,1797,35,86987,1797,86987,203.75651,9863.19854,0.02066,83084.0,12408.0,237247.0,26900.73531,352952.0,40.02018,111036.0,12.59004,9135.0,1.03579,,,12,AC,Acre,-8.77,-70.55,Norte,12,14975000.0,2.5714285714285716
130,2021-07-27,Brazil,AC,TOTAL,0,1797,12,86999,1797,86999,203.75651,9864.55918,0.02066,83084.0,12408.0,237247.0,26900.73531,356946.0,40.47305,112287.0,12.73189,9456.0,1.07219,,,12,AC,Acre,-8.77,-70.55,Norte,12,14975000.0,2.4285714285714284
130,2021-07-28,Brazil,AC,TOTAL,1,1798,54,87053,1798,87053,203.8699,9870.68208,0.02065,83084.0,12408.0,237247.0,26900.73531,365692.0,41.46473,116709.0,13.23329,9867.0,1.11879,,,12,AC,Acre,-8.77,-70.55,Norte,12,14983333.333333334,1.0
130,2021-07-29,Brazil,AC,TOTAL,0,1798,20,87073,1798,87073,203.8699,9872.94982,0.02065,83084.0,12408.0,237247.0,26900.73531,365692.0,41.46473,116709.0,13.23329,9867.0,1.11879,,,12,AC,Acre,-8.77,-70.55,Norte,12,14983333.333333334,0.7142857142857143
130,2021-07-30,Brazil,AC,TOTAL,0,1798,55,87128,1798,87128,203.8699,9879.18611,0.02064,83084.0,12408.0,237247.0,26900.73531,372947.0,42.28736,120528.0,13.66631,10114.0,1.1468,,,12,AC,Acre,-8.77,-70.55,Norte,12,14983333.333333334,0.2857142857142857
130,2021-07-31,Brazil,AC,TOTAL,1,1799,13,87141,1799,87141,203.98329,9880.66014,0.02064,83084.0,12408.0,237247.0,26900.73531,377570.0,42.81155,122520.0,13.89218,10177.0,1.15394,,,12,AC,Acre,-8.77,-70.55,Norte,12,14991666.666666666,0.42857142857142855
131,2021-08-01,Brazil,AC,TOTAL,1,1800,6,87147,1800,87147,204.09667,9881.34046,0.02065,83084.0,12408.0,237247.0,26900.73531,378353.0,42.90033,122575.0,13.89842,10177.0,1.15394,,,12,AC,Acre,-8.77,-70.55,Norte,12,15000000.0,0.5714285714285714
131,2021-08-02,Brazil,AC,TOTAL,2,1802,39,87186,1802,87186,204.32345,9885.76256,0.02067,83084.0,12408.0,237247.0,26900.73531,379919.0,43.07789,122878.0,13.93277,10177.0,1.15394,,,12,AC,Acre,-8.77,-70.55,Norte,12,15016666.666666666,0.7142857142857143
131,2021-08-03,Brazil,AC,TOTAL,0,1802,2,87188,1802,87188,204.32345,9885.98933,0.02067,83084.0,12408.0,237247.0,26900.73531,379919.0,43.07789,122878.0,13.93277,10177.0,1.15394,,,12,AC,Acre,-8.77,-70.55,Norte,12,15016666.666666666,0.7142857142857143
131,2021-08-04,Brazil,AC,TOTAL,0,1802,44,87232,1802,87232,204.32345,9890.97836,0.02066,83084.0,12408.0,237247.0,26900.73531,391907.0,44.43718,128828.0,14.60743,10523.0,1.19317,,,12,AC,Acre,-8.77,-70.55,Norte,12,15016666.666666666,0.5714285714285714
131,2021-08-05,Brazil,AC,TOTAL,0,1802,59,87291,1802,87291,204.32345,9897.6682,0.02064,84914.0,12408.0,239479.0,27153.81519,395255.0,44.81679,131973.0,14.96403,10553.0,1.19657,,,12,AC,Acre,-8.77,-70.55,Norte,12,15016666.666666666,0.5714285714285714
131,2021-08-06,Brazil,AC,TOTAL,2,1804,88,87379,1804,87379,204.55022,9907.64626,0.02065,84914.0,12408.0,239479.0,27153.81519,398536.0,45.18882,134881.0,15.29376,10563.0,1.19771,,,12,AC,Acre,-8.77,-70.55,Norte,12,15033333.333333334,0.8571428571428571
131,2021-08-07,Brazil,AC,TOTAL,0,1804,10,87389,1804,87389,204.55022,9908.78013,0.02064,84914.0,12408.0,239479.0,27153.81519,398536.0,45.18882,134881.0,15.29376,10563.0,1.19771,,,12,AC,Acre,-8.77,-70.55,Norte,12,15033333.333333334,0.7142857142857143
132,2021-08-08,Brazil,AC,TOTAL,0,1804,0,87389,1804,87389,204.55022,9908.78013,0.02064,84914.0,12408.0,239479.0,27153.81519,398536.0,45.18882,134881.0,15.29376,10563.0,1.19771,,,12,AC,Acre,-8.77,-70.55,Norte,12,15033333.333333334,0.5714285714285714
132,2021-08-09,Brazil,AC,TOTAL,0,1804,33,87422,1804,87422,204.55022,9912.5219,0.02064,84914.0,12408.0,239479.0,27153.81519,401689.0,45.54633,136839.0,15.51577,10563.0,1.19771,,,12,AC,Acre,-8.77,-70.55,Norte,12,15033333.333333334,0.2857142857142857
132,2021-08-10,Brazil,AC,TOTAL,0,1804,1,87423,1804,87423,204.55022,9912.63528,0.02064,85008.0,12408.0,240875.0,27312.1035,404549.0,45.87061,139882.0,15.86081,10574.0,1.19895,,,12,AC,Acre,-8.77,-70.55,Norte,12,15033333.333333334,0.2857142857142857
132,2021-08-11,Brazil,AC,TOTAL,1,1805,45,87468,1805,87468,204.66361,9917.7377,0.02064,85008.0,12408.0,240875.0,27312.1035,408107.0,46.27405,142270.0,16.13157,10638.0,1.20621,,,12,AC,Acre,-8.77,-70.55,Norte,12,15041666.666666666,0.42857142857142855
132,2021-08-12,Brazil,AC,TOTAL,2,1807,8,87476,1807,87476,204.89038,9918.6448,0.02066,85008.0,12408.0,240875.0,27312.1035,412772.0,46.803,147082.0,16.67719,10712.0,1.2146,,,12,AC,Acre,-8.77,-70.55,Norte,12,15058333.333333334,0.7142857142857143
132,2021-08-13,Brazil,AC,TOTAL,0,1807,9,87485,1807,87485,204.89038,9919.66528,0.02065,85008.0,12408.0,240875.0,27312.1035,417316.0,47.31823,151364.0,17.16272,10868.0,1.23229,,,12,AC,Acre,-8.77,-70.55,Norte,12,15058333.333333334,0.42857142857142855
132,2021-08-14,Brazil,AC,TOTAL,0,1807,2,87487,1807,87487,204.89038,9919.89206,0.02065,85008.0,12408.0,240875.0,27312.1035,420237.0,47.64943,155226.0,17.60062,10890.0,1.23478,,,12,AC,Acre,-8.77,-70.55,Norte,12,15058333.333333334,0.42857142857142855
133,2021-08-15,Brazil,AC,TOTAL,0,1807,2,87489,1807,87489,204.89038,9920.11883,0.02065,85008.0,12408.0,240875.0,27312.1035,420237.0,47.64943,155226.0,17.60062,10890.0,1.23478,,,12,AC,Acre,-8.77,-70.55,Norte,12,15058333.333333334,0.42857142857142855
133,2021-08-16,Brazil,AC,TOTAL,1,1808,3,87492,1808,87492,205.00377,9920.45899,0.02066,85008.0,12408.0,240875.0,27312.1035,420237.0,47.64943,155226.0,17.60062,10890.0,1.23478,,,12,AC,Acre,-8.77,-70.55,Norte,12,15066666.666666666,0.5714285714285714
133,2021-08-17,Brazil,AC,TOTAL,0,1808,110,87602,1808,87602,205.00377,9932.93157,0.02064,85008.0,12408.0,240875.0,27312.1035,426402.0,48.34846,160262.0,18.17163,11010.0,1.24839,,,12,AC,Acre,-8.77,-70.55,Norte,12,15066666.666666666,0.5714285714285714
133,2021-08-18,Brazil,AC,TOTAL,0,1808,5,87607,1808,87607,205.00377,9933.4985,0.02064,85123.0,12408.0,242702.0,27519.26162,426402.0,48.34846,160262.0,18.17163,11010.0,1.24839,,,12,AC,Acre,-8.77,-70.55,Norte,12,15066666.666666666,0.42857142857142855
133,2021-08-19,Brazil,AC,TOTAL,0,1808,31,87638,1808,87638,205.00377,9937.0135,0.02063,85123.0,12861.0,242702.0,27519.26162,434489.0,49.26542,167091.0,18.94595,11124.0,1.26132,,,12,AC,Acre,-8.77,-70.55,Norte,12,15066666.666666666,0.14285714285714285
133,2021-08-20,Brazil,AC,TOTAL,1,1809,33,87671,1809,87671,205.11716,9940.75527,0.02063,85123.0,12861.0,242702.0,27519.26162,438537.0,49.72441,170597.0,19.34349,11258.0,1.27651,,,12,AC,Acre,-8.77,-70.55,Norte,12,15075000.0,0.2857142857142857
133,2021-08-21,Brazil,AC,TOTAL,0,1809,7,87678,1809,87678,205.11716,9941.54898,0.02063,85123.0,12861.0,242702.0,27519.26162,438537.0,49.72441,170597.0,19.34349,11258.0,1.27651,,,12,AC,Acre,-8.77,-70.55,Norte,12,15075000.0,0.2857142857142857
134,2021-08-22,Brazil,AC,TOTAL,0,1809,2,87680,1809,87680,205.11716,9941.77575,0.02063,85123.0,12861.0,242702.0,27519.26162,443023.0,50.23307,173991.0,19.72832,11272.0,1.2781,,,12,AC,Acre,-8.77,-70.55,Norte,12,15075000.0,0.2857142857142857
134,2021-08-23,Brazil,AC,TOTAL,2,1811,2,87682,1811,87682,205.34393,9942.00253,0.02065,85123.0,12861.0,242702.0,27519.26162,444904.0,50.44635,175333.0,19.88049,11283.0,1.27935,,,12,AC,Acre,-8.77,-70.55,Norte,12,15091666.666666666,0.42857142857142855
134,2021-08-24,Brazil,AC,TOTAL,0,1811,42,87724,1811,87724,205.34393,9946.76478,0.02064,85123.0,12861.0,242702.0,27519.26162,448940.0,50.90398,177720.0,20.15114,11328.0,1.28445,,,12,AC,Acre,-8.77,-70.55,Norte,12,15091666.666666666,0.42857142857142855
134,2021-08-25,Brazil,AC,TOTAL,2,1813,5,87729,1813,87729,205.57071,9947.33172,0.02067,85296.0,12861.0,245107.0,27791.95746,452988.0,51.36297,180318.0,20.44572,11356.0,1.28762,,,12,AC,Acre,-8.77,-70.55,Norte,12,15108333.333333334,0.7142857142857143
134,2021-08-26,Brazil,AC,TOTAL,0,1813,32,87761,1813,87761,205.57071,9950.9601,0.02066,85296.0,12861.0,245107.0,27791.95746,456463.0,51.75699,183755.0,20.83544,11357.0,1.28774,,,12,AC,Acre,-8.77,-70.55,Norte,12,15108333.333333334,0.7142857142857143
134,2021-08-27,Brazil,AC,TOTAL,0,1813,37,87798,1813,87798,205.57071,9955.15543,0.02065,85296.0,12861.0,245107.0,27791.95746,459584.0,52.11087,186778.0,21.1782,11367.0,1.28887,,,12,AC,Acre,-8.77,-70.55,Norte,12,15108333.333333334,0.5714285714285714
134,2021-08-28,Brazil,AC,TOTAL,0,1813,4,87802,1813,87802,205.57071,9955.60897,0.02065,85296.0,12861.0,245107.0,27791.95746,462013.0,52.38629,189553.0,21.49285,11399.0,1.2925,,,12,AC,Acre,-8.77,-70.55,Norte,12,15108333.333333334,0.5714285714285714
135,2021-08-29,Brazil,AC,TOTAL,1,1814,1,87803,1814,87803,205.68409,9955.72236,0.02066,85296.0,12861.0,245107.0,27791.95746,462292.0,52.41792,189822.0,21.52335,11402.0,1.29284,,,12,AC,Acre,-8.77,-70.55,Norte,12,15116666.666666666,0.7142857142857143
135,2021-08-30,Brazil,AC,TOTAL,0,1814,1,87804,1814,87804,205.68409,9955.83575,0.02066,85296.0,12861.0,245107.0,27791.95746,463178.0,52.51838,190024.0,21.54626,11402.0,1.29284,,,12,AC,Acre,-8.77,-70.55,Norte,12,15116666.666666666,0.42857142857142855
135,2021-08-31,Brazil,AC,TOTAL,0,1814,19,87823,1814,87823,205.68409,9957.9901,0.02066,85296.0,12861.0,245107.0,27791.95746,466322.0,52.87487,193903.0,21.98609,11419.0,1.29477,,,12,AC,Acre,-8.77,-70.55,Norte,12,15116666.666666666,0.42857142857142855
135,2021-09-01,Brazil,AC,TOTAL,0,1814,8,87831,1814,87831,205.68409,9958.8972,0.02065,85296.0,12861.0,245107.0,27791.95746,470106.0,53.30393,197736.0,22.4207,11609.0,1.31631,,,12,AC,Acre,-8.77,-70.55,Norte,12,15116666.666666666,0.14285714285714285
135,2021-09-02,Brazil,AC,TOTAL,0,1814,4,87835,1814,87835,205.68409,9959.35075,0.02065,85296.0,12861.0,245107.0,27791.95746,472686.0,53.59647,201269.0,22.8213,11652.0,1.32119,,,12,AC,Acre,-8.77,-70.55,Norte,12,15116666.666666666,0.14285714285714285
135,2021-09-03,Brazil,AC,TOTAL,0,1814,20,87855,1814,87855,205.68409,9961.61849,0.02065,85846.0,12861.0,246670.0,27969.1814,476410.0,54.01872,204791.0,23.22065,11717.0,1.32856,,,12,AC,Acre,-8.77,-70.55,Norte,12,15116666.666666666,0.14285714285714285
135,2021-09-04,Brazil,AC,TOTAL,0,1814,20,87875,1814,87875,205.68409,9963.88623,0.02064,85846.0,12861.0,246670.0,27969.1814,478688.0,54.27702,207547.0,23.53314,11737.0,1.33082,,,12,AC,Acre,-8.77,-70.55,Norte,12,15116666.666666666,0.14285714285714285
136,2021-09-05,Brazil,AC,TOTAL,0,1814,0,87875,1814,87875,205.68409,9963.88623,0.02064,85846.0,12861.0,246670.0,27969.1814,479057.0,54.31886,207905.0,23.57373,11737.0,1.33082,,,12,AC,Acre,-8.77,-70.55,Norte,12,15116666.666666666,0.0
136,2021-09-06,Brazil,AC,TOTAL,0,1814,2,87877,1814,87877,205.68409,9964.113,0.02064,85846.0,12861.0,246670.0,27969.1814,479796.0,54.40265,208322.0,23.62102,11759.0,1.33332,,,12,AC,Acre,-8.77,-70.55,Norte,12,15116666.666666666,0.0
136,2021-09-07,Brazil,AC,TOTAL,1,1815,22,87899,1815,87899,205.79748,9966.60752,0.02065,85846.0,12861.0,246670.0,27969.1814,481336.0,54.57726,209573.0,23.76286,11768.0,1.33434,,,12,AC,Acre,-8.77,-70.55,Norte,12,15125000.0,0.14285714285714285
136,2021-09-08,Brazil,AC,TOTAL,0,1815,1,87900,1815,87900,205.79748,9966.7209,0.02065,85846.0,12861.0,246670.0,27969.1814,481759.0,54.62523,211486.0,23.97977,11780.0,1.3357,,,12,AC,Acre,-8.77,-70.55,Norte,12,15125000.0,0.14285714285714285
136,2021-09-09,Brazil,AC,TOTAL,0,1815,3,87903,1815,87903,205.79748,9967.06106,0.02065,85846.0,12861.0,246670.0,27969.1814,483858.0,54.86323,213990.0,24.26369,11780.0,1.3357,,,12,AC,Acre,-8.77,-70.55,Norte,12,15125000.0,0.14285714285714285
136,2021-09-10,Brazil,AC,TOTAL,1,1816,4,87907,1816,87907,205.91087,9967.51461,0.02066,85846.0,12861.0,246670.0,27969.1814,487144.0,55.23582,217038.0,24.6093,11879.0,1.34692,,,12,AC,Acre,-8.77,-70.55,Norte,12,15133333.333333334,0.2857142857142857
136,2021-09-11,Brazil,AC,TOTAL,0,1816,0,87907,1816,87907,205.91087,9967.51461,0.02066,85891.0,12861.0,247289.0,28039.36798,491230.0,55.69912,220263.0,24.97497,11879.0,1.34692,,,12,AC,Acre,-8.77,-70.55,Norte,12,15133333.333333334,0.2857142857142857
137,2021-09-12,Brazil,AC,TOTAL,0,1816,4,87911,1816,87911,205.91087,9967.96816,0.02066,85891.0,12861.0,247289.0,28039.36798,493305.0,55.93439,220749.0,25.03008,11879.0,1.34692,,,12,AC,Acre,-8.77,-70.55,Norte,12,15133333.333333334,0.2857142857142857
137,2021-09-13,Brazil,AC,TOTAL,0,1816,3,87914,1816,87914,205.91087,9968.30832,0.02066,85891.0,12861.0,247289.0,28039.36798,494419.0,56.06071,221181.0,25.07906,11889.0,1.34806,,,12,AC,Acre,-8.77,-70.55,Norte,12,15133333.333333334,0.2857142857142857
137,2021-09-14,Brazil,AC,TOTAL,0,1816,0,87914,1816,87914,205.91087,9968.30832,0.02066,85891.0,12861.0,247289.0,28039.36798,498184.0,56.48761,225237.0,25.53896,11917.0,1.35123,,,12,AC,Acre,-8.77,-70.55,Norte,12,15133333.333333334,0.14285714285714285
137,2021-09-15,Brazil,AC,TOTAL,0,1816,2,87916,1816,87916,205.91087,9968.5351,0.02066,85891.0,12861.0,247289.0,28039.36798,501767.0,56.89388,228998.0,25.96541,11966.0,1.35679,,,12,AC,Acre,-8.77,-70.55,Norte,12,15133333.333333334,0.14285714285714285
137,2021-09-16,Brazil,AC,TOTAL,0,1816,8,87924,1816,87924,205.91087,9969.44219,0.02065,85891.0,12861.0,247289.0,28039.36798,502084.0,56.92982,229240.0,25.99285,11967.0,1.3569,,,12,AC,Acre,-8.77,-70.55,Norte,12,15133333.333333334,0.14285714285714285
137,2021-09-17,Brazil,AC,TOTAL,1,1817,1,87925,1817,87925,206.02425,9969.55558,0.02067,85891.0,12861.0,247289.0,28039.36798,508187.0,57.62182,234973.0,26.64289,11983.0,1.35872,,,12,AC,Acre,-8.77,-70.55,Norte,12,15141666.666666666,0.14285714285714285
137,2021-09-18,Brazil,AC,TOTAL,0,1817,5,87930,1817,87930,206.02425,9970.12251,0.02066,85891.0,12861.0,247289.0,28039.36798,509963.0,57.8232,237986.0,26.98453,12001.0,1.36076,,,12,AC,Acre,-8.77,-70.55,Norte,12,15141666.666666666,0.14285714285714285
138,2021-09-19,Brazil,AC,TOTAL,0,1817,2,87932,1817,87932,206.02425,9970.34929,0.02066,85891.0,12861.0,247289.0,28039.36798,510294.0,57.86073,239094.0,27.11016,12001.0,1.36076,,,12,AC,Acre,-8.77,-70.55,Norte,12,15141666.666666666,0.14285714285714285
